collision_severity,road_type,speed_limit,urban_or_rural_area,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,number_of_vehicles,number_of_casualties,vehicle_type_mode,any_skidding,avg_vehicle_age,time_sin,time_cos,day_sin,day_cos,speed_x_area
3,6,20,1,13,4,1,1,1,0,2,1,1,0,8.0,-0.9965655024977614,-0.08280820751220469,-0.9749279121818236,-0.2225209339563146,20
3,6,30,2,13,4,1,1,1,0,2,1,9,0,7.5,-0.8549118706729468,0.5187732581605211,-2.4492935982947064e-16,1.0,60
3,6,30,1,16,4,1,1,1,0,2,1,1,0,7.0,-0.9914448613738104,-0.13052619222005163,0.9749279121818236,-0.22252093395631434,30
3,1,60,2,0,2,1,1,2,0,2,1,9,0,4.0,-0.5771451900372334,-0.816641555161679,0.43388373911755823,-0.900968867902419,120
3,6,40,2,13,4,1,1,1,0,2,1,9,0,8.0,-0.8638355052043956,-0.5037739770455264,-0.433883739117558,-0.9009688679024191,80
2,2,30,1,13,4,1,1,1,0,1,1,11,0,7.0,-0.6723668074346678,-0.7402181274868322,-0.7818314824680299,0.6234898018587334,30
3,6,60,2,0,-1,1,1,1,0,1,1,19,5,10.0,-0.8012538126910606,-0.5983246005706593,-0.9749279121818236,-0.2225209339563146,120
3,6,20,1,13,4,4,2,2,0,2,1,1,5,4.0,-0.7933533402912352,0.6087614290087205,-0.9749279121818236,-0.2225209339563146,20
3,3,70,2,0,-1,4,2,2,0,2,2,9,0,6.5,0.004363309284746571,0.9999904807207345,-2.4492935982947064e-16,1.0,140
3,6,30,1,16,4,1,1,1,0,1,1,9,0,0.0,0.8549118706729467,-0.5187732581605212,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,13,4,1,1,1,0,2,1,1,0,7.0,-0.374606593415912,-0.9271838545667874,-0.7818314824680299,0.6234898018587334,30
2,3,70,2,0,-1,1,1,1,0,1,1,5,1,6.0,-0.5807029557109398,-0.8141155183563192,0.7818314824680298,0.6234898018587336,140
3,6,30,2,13,4,1,1,2,0,3,1,9,0,7.0,-0.9320078692827984,-0.3624380382837018,-0.9749279121818236,-0.2225209339563146,60
2,3,30,1,13,4,1,1,1,0,1,1,4,0,0.0,0.03925981575906895,-0.9992290362407229,0.7818314824680298,0.6234898018587336,30
2,6,40,1,13,4,1,1,1,0,2,1,5,0,8.5,0.984807753012208,-0.1736481776669303,0.43388373911755823,-0.900968867902419,40
3,6,30,1,0,-1,1,2,2,0,1,2,9,0,12.0,-0.9914448613738104,0.13052619222005213,-0.9749279121818236,-0.2225209339563146,30
2,3,30,1,0,-1,5,1,1,0,1,2,9,0,10.0,-0.5187732581605222,0.8549118706729462,-0.7818314824680299,0.6234898018587334,30
2,6,30,1,13,4,1,1,1,0,2,1,1,0,3.0,0.9366721892483976,-0.35020738125946754,-0.433883739117558,-0.9009688679024191,30
3,6,20,1,0,-1,1,1,1,0,2,3,9,0,5.0,0.819152044288992,-0.5735764363510458,0.9749279121818236,-0.22252093395631434,20
2,6,30,1,13,4,4,2,2,0,1,1,9,0,18.0,-0.984807753012208,-0.17364817766693033,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,0,-1,1,1,1,0,1,1,9,5,13.0,-0.9205048534524403,-0.3907311284892738,-2.4492935982947064e-16,1.0,30
3,3,70,1,0,-1,1,1,2,0,2,1,9,1,4.5,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,70
3,6,60,2,0,-1,6,2,2,0,2,1,1,0,7.0,0.8703556959398997,-0.492423560103467,0.43388373911755823,-0.900968867902419,120
2,6,60,2,13,4,1,1,1,0,2,1,4,2,10.5,0.7402181274868322,-0.6723668074346679,-2.4492935982947064e-16,1.0,120
3,6,50,2,13,1,1,1,1,0,3,3,9,0,4.333333333333333,-0.7372773368101239,-0.6755902076156604,-0.433883739117558,-0.9009688679024191,100
2,6,30,2,13,1,7,1,1,0,2,1,9,0,8.0,-0.5482932295199143,0.8362861558477592,0.7818314824680298,0.6234898018587336,60
3,6,60,2,0,-1,1,1,1,0,2,2,9,0,5.5,-0.9702957262759965,-0.24192189559966779,0.9749279121818236,-0.22252093395631434,120
3,3,50,2,0,-1,4,1,2,0,2,1,9,1,14.0,-0.9238795325112866,0.38268343236509,-0.7818314824680299,0.6234898018587334,100
3,6,30,1,16,2,1,1,1,0,4,4,9,0,6.75,0.766044443118978,-0.6427876096865394,-0.433883739117558,-0.9009688679024191,30
3,3,30,1,13,1,4,1,2,0,2,1,3,0,16.5,-0.8949343616020253,0.44619781310980833,0.43388373911755823,-0.900968867902419,30
3,6,40,2,0,-1,1,1,1,0,2,2,9,0,9.0,-0.6052939880428946,-0.7960020025346218,-0.7818314824680299,0.6234898018587334,80
3,6,60,2,0,-1,6,1,4,0,1,1,9,1,7.0,0.9117620435770886,-0.4107188526134773,-0.9749279121818236,-0.2225209339563146,120
3,3,30,1,0,4,1,4,1,0,1,1,9,0,11.0,-0.6394390019805846,-0.7688418320734597,0.9749279121818236,-0.22252093395631434,30
3,6,40,2,0,-1,1,1,1,0,2,1,9,0,7.0,-0.5807029557109398,-0.8141155183563192,-0.9749279121818236,-0.2225209339563146,80
3,6,50,2,0,-1,1,1,1,0,1,1,9,0,13.0,-0.8549118706729466,-0.5187732581605214,-0.9749279121818236,-0.2225209339563146,100
3,6,50,2,0,-1,1,1,1,0,1,1,9,0,8.0,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,100
3,6,40,2,18,4,1,1,1,0,2,1,9,0,14.0,-0.7933533402912349,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,80
2,6,60,2,13,4,1,1,2,0,1,1,9,5,7.0,-0.004363309284746176,-0.9999904807207345,-0.433883739117558,-0.9009688679024191,120
3,6,60,2,0,-1,7,1,1,0,1,1,9,1,13.0,0.043619387365336,0.9990482215818578,-0.9749279121818236,-0.2225209339563146,120
3,6,30,1,0,4,1,1,2,0,2,1,1,0,7.0,0.09584575252022391,-0.9953961983671789,0.9749279121818236,-0.22252093395631434,30
3,6,30,2,13,4,1,1,1,0,1,1,1,0,7.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,60
3,6,60,2,0,-1,1,1,1,0,2,1,9,5,7.0,0.3826834323650899,-0.9238795325112867,-0.9749279121818236,-0.2225209339563146,120
2,6,50,2,0,-1,1,1,1,0,1,1,4,0,57.0,0.4027466898587373,-0.9153114791194471,-0.7818314824680299,0.6234898018587334,100
3,6,30,1,13,2,1,9,1,0,2,1,1,5,5.0,0.19509032201612816,-0.9807852804032304,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,0,4,1,1,1,0,2,2,9,0,8.5,-0.5555702330196023,-0.8314696123025452,-0.9749279121818236,-0.2225209339563146,30
3,6,30,2,0,4,1,1,1,0,2,1,9,0,7.0,-0.7071067811865475,-0.7071067811865477,-0.433883739117558,-0.9009688679024191,60
3,6,30,2,13,4,1,1,1,0,2,1,9,0,10.0,0.8571673007021123,-0.5150380749100543,0.43388373911755823,-0.900968867902419,60
3,6,60,2,0,-1,5,1,1,0,2,2,9,5,13.0,-0.7518398074789777,0.6593458151000684,-0.7818314824680299,0.6234898018587334,120
3,6,40,1,13,4,1,1,1,0,2,2,9,0,14.0,0.4226182617406995,-0.9063077870366499,0.7818314824680298,0.6234898018587336,40
2,6,60,2,0,-1,6,1,1,0,1,1,1,5,7.0,-0.267238376078258,0.9636304532086227,-0.7818314824680299,0.6234898018587334,120
2,6,40,2,0,-1,1,1,1,0,3,5,9,0,7.666666666666667,-0.45399049973954625,-0.8910065241883681,-0.9749279121818236,-0.2225209339563146,80
3,6,60,2,0,-1,1,1,1,0,3,2,9,0,10.0,0.06540312923014312,-0.9978589232386035,0.43388373911755823,-0.900968867902419,120
3,6,30,1,13,4,1,1,1,0,2,2,9,1,5.0,-0.5628049276950682,-0.8265897491271889,-2.4492935982947064e-16,1.0,30
3,6,50,2,0,-1,1,1,2,0,1,1,9,5,16.0,0.4305110968082951,-0.9025852843498606,-0.433883739117558,-0.9009688679024191,100
2,6,60,2,0,-1,1,1,1,0,5,2,9,0,7.0,-0.9990482215818578,-0.04361938736533613,-0.433883739117558,-0.9009688679024191,120
3,6,50,2,13,4,1,1,1,0,2,1,9,0,13.5,-0.3826834323650892,-0.923879532511287,0.43388373911755823,-0.900968867902419,100
3,6,30,1,0,-1,1,1,1,0,2,1,1,0,5.0,-0.9238795325112868,-0.3826834323650895,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,0,4,1,1,1,0,2,1,9,1,9.5,-0.18223552549214703,-0.9832549075639546,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,19,4,1,1,2,0,2,1,9,0,11.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,30
3,6,60,2,0,-1,1,1,1,0,1,1,9,0,14.0,-0.6915130557822693,-0.7223639620597556,-0.9749279121818236,-0.2225209339563146,120
3,6,30,1,0,-1,4,1,1,0,1,1,9,0,1.0,-0.9743700647852352,0.22495105434386492,-0.433883739117558,-0.9009688679024191,30
3,6,30,2,0,-1,1,1,2,0,1,2,9,0,11.0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,60
3,6,20,1,0,-1,1,1,1,0,1,1,11,0,7.0,0.14780941112961038,-0.9890158633619168,0.43388373911755823,-0.900968867902419,20
3,1,30,2,0,4,1,1,1,0,2,2,9,0,3.5,0.9469301294951057,-0.3214394653031616,-0.7818314824680299,0.6234898018587334,60
3,6,50,2,0,-1,1,1,1,0,2,1,9,0,13.5,-0.9396926207859085,0.34202014332566816,0.7818314824680298,0.6234898018587336,100
3,3,70,2,0,-1,6,1,1,0,1,1,9,0,7.0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,140
3,1,30,1,0,2,1,1,1,0,2,1,1,0,1.5,-0.6427876096865393,-0.766044443118978,-2.4492935982947064e-16,1.0,30
3,1,30,1,0,2,1,1,1,0,2,1,9,0,5.0,-0.9537169507482267,-0.3007057995042738,0.43388373911755823,-0.900968867902419,30
2,6,30,1,13,4,1,1,1,0,2,1,1,0,0.5,-0.7826081568524138,-0.6225146366376196,0.7818314824680298,0.6234898018587336,30
3,6,20,1,0,-1,4,1,1,0,2,1,3,0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,20
3,6,30,1,13,4,1,1,1,0,3,1,9,0,13.0,-0.7009092642998509,-0.7132504491541817,0.43388373911755823,-0.900968867902419,30
3,6,60,2,0,-1,6,1,1,0,2,1,1,0,7.0,0.21217767215644626,0.9772311064626789,0.7818314824680298,0.6234898018587336,120
3,6,30,1,13,4,1,1,1,0,2,1,9,0,1.0,-0.7660444431189779,-0.6427876096865395,-2.4492935982947064e-16,1.0,30
2,6,30,2,18,4,1,1,1,0,1,1,19,0,7.0,-0.9238795325112868,-0.3826834323650895,-2.4492935982947064e-16,1.0,60
3,1,30,1,0,4,1,1,1,0,2,1,1,0,6.0,-0.9975640502598242,-0.06975647374412558,0.43388373911755823,-0.900968867902419,30
2,1,30,1,0,4,1,1,1,17,2,1,3,1,5.5,-0.9153114791194471,-0.40274668985873735,0.9749279121818236,-0.22252093395631434,30
3,6,50,2,0,-1,1,1,1,0,1,1,9,0,13.0,-0.646123979642964,-0.7632324697825288,0.7818314824680298,0.6234898018587336,100
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,4.0,-0.5299192642332048,-0.8480480961564261,0.7818314824680298,0.6234898018587336,30
3,6,30,1,13,4,1,1,1,0,1,1,9,0,19.0,-0.9762960071199334,-0.21643961393810282,-0.7818314824680299,0.6234898018587334,30
3,1,40,2,0,4,1,1,1,0,2,1,5,0,7.0,0.446197813109809,-0.894934361602025,-0.7818314824680299,0.6234898018587334,80
3,1,30,2,0,4,1,1,1,0,2,1,3,0,7.5,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,60
2,6,30,1,13,4,4,1,2,0,1,1,5,0,9.0,-0.034899496702500823,0.9993908270190958,0.7818314824680298,0.6234898018587336,30
2,6,60,2,16,4,1,1,1,0,2,1,9,5,2.0,-0.34202014332566866,-0.9396926207859084,0.43388373911755823,-0.900968867902419,120
3,7,30,2,13,4,6,1,1,0,1,1,9,2,1.0,-0.3090169943749477,0.9510565162951535,-0.433883739117558,-0.9009688679024191,60
3,6,30,1,13,4,1,1,1,0,2,1,3,0,7.5,0.7716245833877202,-0.6360782202777637,-0.433883739117558,-0.9009688679024191,30
3,6,30,2,13,4,1,1,1,0,2,2,9,0,7.0,0.7547095802227718,-0.6560590289905075,0.7818314824680298,0.6234898018587336,60
3,6,30,2,0,-1,6,2,2,21,1,1,9,2,11.0,0.17794354547384172,0.9840406976462909,-0.9749279121818236,-0.2225209339563146,60
3,3,70,2,0,-1,6,2,2,0,2,1,9,0,8.0,0.984807753012208,-0.1736481776669303,-0.9749279121818236,-0.2225209339563146,140
2,6,30,1,13,4,1,1,1,17,1,1,9,0,12.0,-0.48480962024633695,-0.8746197071393959,-0.9749279121818236,-0.2225209339563146,30
2,6,30,1,0,-1,1,1,1,0,2,1,1,2,2.5,-0.08715574274765794,-0.9961946980917455,-2.4492935982947064e-16,1.0,30
2,6,30,1,19,4,1,1,1,0,4,1,9,0,7.0,-0.8746197071393959,-0.48480962024633684,-2.4492935982947064e-16,1.0,30
3,6,30,1,13,4,4,1,2,0,1,1,9,0,8.0,-0.9996573249755573,-0.026176948307873482,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,0,-1,1,9,4,0,1,1,9,0,9.0,0.6915130557822694,-0.7223639620597555,-0.7818314824680299,0.6234898018587334,30
3,6,40,1,19,4,1,1,1,0,2,2,3,0,4.5,0.7798844830928817,-0.6259234721840591,-0.9749279121818236,-0.2225209339563146,40
3,6,50,2,0,-1,1,1,1,0,2,1,3,0,26.5,-0.9807852804032303,-0.19509032201612866,0.9749279121818236,-0.22252093395631434,100
3,6,50,2,0,-1,1,1,1,13,2,1,9,0,2.5,-0.25881904510252035,-0.9659258262890684,0.43388373911755823,-0.900968867902419,100
3,6,30,1,13,4,1,1,1,0,2,1,3,0,1.5,-0.9978589232386036,0.06540312923014237,-0.7818314824680299,0.6234898018587334,30
3,6,40,1,0,-1,1,1,1,0,3,2,19,0,8.333333333333334,-0.30070579950427306,-0.9537169507482269,0.7818314824680298,0.6234898018587336,40
3,6,60,2,13,4,1,1,1,0,2,1,9,0,8.0,0.7798844830928817,-0.6259234721840591,0.9749279121818236,-0.22252093395631434,120
3,1,30,2,0,4,1,2,2,0,2,1,1,0,5.0,0.8433914458128858,-0.5372996083468236,0.9749279121818236,-0.22252093395631434,60
3,6,30,1,0,-1,4,1,2,0,2,2,9,0,10.5,-0.7716245833877197,0.6360782202777643,-0.7818314824680299,0.6234898018587334,30
3,6,60,2,19,4,1,1,1,0,2,1,1,0,4.0,-0.06540312923014287,-0.9978589232386035,-2.4492935982947064e-16,1.0,120
3,6,60,2,0,-1,1,1,4,0,2,1,9,1,8.0,0.4694715627858911,-0.8829475928589268,-0.9749279121818236,-0.2225209339563146,120
3,6,60,2,0,4,1,1,1,0,2,1,9,0,2.0,0.39874906892524653,-0.9170600743851239,0.9749279121818236,-0.22252093395631434,120
3,1,50,1,0,4,1,1,1,0,2,1,9,0,2.0,0.8968727415326884,-0.44228869021900113,-0.7818314824680299,0.6234898018587334,50
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,8.0,-0.9883615104677607,-0.15212338618991714,0.7818314824680298,0.6234898018587336,30
2,6,30,2,0,-1,1,1,1,0,3,3,9,5,8.666666666666666,-0.07410849019539939,-0.9972501850994856,-2.4492935982947064e-16,1.0,60
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,9.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,30
3,6,30,1,0,-1,1,1,1,0,2,2,2,0,11.5,-0.434445257404417,-0.900698239322588,-0.9749279121818236,-0.2225209339563146,30
2,6,60,2,0,-1,1,1,1,0,2,7,9,0,7.5,-0.891006524188368,0.45399049973954664,-2.4492935982947064e-16,1.0,120
3,3,70,2,0,-1,1,1,1,0,5,2,9,0,11.6,-0.41469324265623897,-0.9099612708765432,0.7818314824680298,0.6234898018587336,140
3,6,40,1,0,-1,1,1,2,0,2,1,1,0,4.5,0.8594064115014528,-0.5112930860770519,-0.433883739117558,-0.9009688679024191,40
2,6,30,1,13,4,4,1,1,0,2,1,3,0,11.0,-0.9723699203976768,0.23344536385590478,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,13,4,1,1,1,11,2,1,9,0,0.5,-0.5372996083468236,-0.8433914458128858,0.7818314824680298,0.6234898018587336,30
3,6,30,1,13,4,1,1,1,0,2,2,9,0,5.5,-0.5948227867513415,-0.8038568606172172,-0.9749279121818236,-0.2225209339563146,30
3,6,30,2,0,-1,1,1,1,0,1,1,9,0,10.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,60
2,6,30,2,0,-1,1,1,1,0,1,1,9,0,11.0,0.782608156852414,-0.6225146366376194,-0.9749279121818236,-0.2225209339563146,60
3,6,30,2,19,4,1,1,2,0,2,1,9,0,11.5,0.30486429902801077,-0.9523957996432784,-2.4492935982947064e-16,1.0,60
3,7,30,1,0,-1,4,1,1,0,2,3,9,0,2.5,-0.608761429008721,0.7933533402912349,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,0,4,1,8,1,0,2,1,1,0,1.0,-0.9713420698132613,-0.23768589232617343,0.43388373911755823,-0.900968867902419,30
3,6,30,1,0,-1,4,1,1,0,2,1,1,2,7.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,30
3,3,30,1,0,-1,4,1,2,0,2,1,9,0,11.0,-0.6915130557822692,0.7223639620597557,-2.4492935982947064e-16,1.0,30
3,6,30,1,16,2,4,1,1,0,2,1,9,0,2.5,-0.9238795325112866,0.38268343236509,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,16,4,4,4,2,0,2,1,9,0,13.5,-0.7223639620597561,0.6915130557822688,0.9749279121818236,-0.22252093395631434,30
3,3,30,1,16,2,1,1,1,0,2,1,9,0,9.0,-0.8870108331782215,-0.46174861323503436,0.9749279121818236,-0.22252093395631434,30
3,3,70,1,0,-1,5,1,2,0,1,3,9,2,14.0,0.27144044986507426,0.9624552364536473,0.7818314824680298,0.6234898018587336,70
3,1,30,1,0,2,7,1,2,0,2,1,9,0,11.0,0.2798290140309921,0.9600498543859287,-2.4492935982947064e-16,1.0,30
3,6,30,1,0,-1,1,1,1,0,2,1,1,0,4.5,-0.9411760152563706,-0.337916718003327,0.43388373911755823,-0.900968867902419,30
3,6,30,1,16,-1,4,8,1,0,1,1,9,0,0.0,-0.9940563382223195,-0.10886687485196507,-0.433883739117558,-0.9009688679024191,30
3,3,70,1,0,-1,1,1,1,0,2,1,9,0,7.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,70
3,6,20,1,13,4,1,1,1,0,3,2,9,0,0.6666666666666666,0.27144044986507415,-0.9624552364536473,0.9749279121818236,-0.22252093395631434,20
3,6,30,1,19,2,4,1,1,0,5,2,9,0,9.0,0.5664062369248328,0.8241261886220157,0.7818314824680298,0.6234898018587336,30
2,3,30,1,17,2,1,1,1,0,2,1,9,0,4.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,30
3,3,30,1,0,-1,4,1,1,0,4,2,9,0,4.5,-0.8386705679454243,0.5446390350150266,-0.7818314824680299,0.6234898018587334,30
3,6,30,2,0,-1,1,8,1,0,3,3,9,0,6.0,0.21643961393810318,-0.9762960071199333,-0.9749279121818236,-0.2225209339563146,60
3,6,30,1,13,4,1,1,1,0,2,1,1,0,3.0,0.8549118706729467,-0.5187732581605212,-0.9749279121818236,-0.2225209339563146,30
3,6,40,1,0,-1,1,1,1,0,2,1,1,0,3.5,0.9238795325112867,-0.3826834323650897,-0.433883739117558,-0.9009688679024191,40
3,3,30,1,16,2,1,2,2,0,3,1,9,0,3.0,0.6755902076156604,-0.737277336810124,0.43388373911755823,-0.900968867902419,30
3,6,30,1,13,2,1,1,1,0,2,1,9,0,10.0,0.7518398074789774,-0.6593458151000688,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,16,4,1,1,1,0,2,3,9,0,8.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,30
3,6,50,2,0,-1,1,1,1,0,1,2,19,5,7.0,-0.9990482215818578,-0.04361938736533613,-2.4492935982947064e-16,1.0,100
3,6,30,1,0,-1,4,1,1,0,1,1,9,0,17.0,-0.0218148850345609,0.9997620270799091,-0.7818314824680299,0.6234898018587334,30
2,6,30,2,13,4,1,1,1,0,2,2,9,0,3.5,-0.9986295347545738,-0.052335956242944306,0.7818314824680298,0.6234898018587336,60
3,3,70,2,0,-1,1,1,1,0,3,1,9,3,4.333333333333333,-0.8314696123025448,-0.555570233019603,0.43388373911755823,-0.900968867902419,140
3,6,20,1,0,-1,1,1,2,0,2,1,9,0,14.0,-0.0348994967025009,-0.9993908270190958,-0.9749279121818236,-0.2225209339563146,20
2,3,50,2,0,-1,1,1,1,0,2,1,9,0,13.5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,100
3,6,30,1,13,4,1,1,1,0,2,1,1,0,4.5,0.7372773368101241,-0.6755902076156602,-0.433883739117558,-0.9009688679024191,30
2,6,30,1,0,-1,4,2,2,0,2,3,9,0,7.0,-0.06540312923014367,0.9978589232386035,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,16,4,1,1,2,0,1,1,9,0,9.0,-0.7518398074789773,-0.6593458151000691,-0.7818314824680299,0.6234898018587334,30
3,6,30,1,13,4,4,1,2,18,7,1,9,0,9.0,0.6052939880428944,0.796002002534622,-2.4492935982947064e-16,1.0,30
3,6,30,1,16,4,1,1,1,0,2,1,9,0,1.5,0.9469301294951057,-0.3214394653031616,-0.7818314824680299,0.6234898018587334,30
3,6,30,1,13,4,4,1,1,0,2,1,1,0,7.0,-0.7518398074789777,0.6593458151000684,-0.433883739117558,-0.9009688679024191,30
3,6,20,1,13,4,4,1,1,0,2,3,9,0,10.5,0.7132504491541816,0.7009092642998509,0.43388373911755823,-0.900968867902419,20
3,6,30,1,13,4,1,1,1,0,2,1,9,0,10.5,-0.8870108331782215,-0.46174861323503436,0.7818314824680298,0.6234898018587336,30
3,1,30,1,0,4,1,1,1,0,2,1,1,0,6.5,0.5372996083468238,-0.8433914458128857,0.9749279121818236,-0.22252093395631434,30
2,6,30,1,16,2,1,1,1,0,2,1,1,0,7.0,-0.6691306063588582,-0.7431448254773942,-0.7818314824680299,0.6234898018587334,30
3,1,30,1,0,4,1,1,1,0,2,1,1,0,1.0,0.8480480961564261,-0.5299192642332048,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,0,4,1,1,1,0,1,1,9,0,7.0,0.08715574274765864,-0.9961946980917455,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,0,-1,4,1,1,0,2,1,9,0,11.0,-0.3947438563842671,0.9187912101488983,0.7818314824680298,0.6234898018587336,30
3,6,30,1,13,4,1,1,1,0,1,1,9,0,12.0,-0.8290375725550414,-0.5591929034707472,-0.9749279121818236,-0.2225209339563146,30
3,6,30,1,18,4,1,1,1,0,2,1,3,0,4.0,-0.5735764363510458,-0.819152044288992,-0.9749279121818236,-0.2225209339563146,30
3,1,50,2,0,2,1,1,2,0,2,1,9,0,2.5,-0.6293203910498376,-0.7771459614569708,-0.7818314824680299,0.6234898018587334,100
3,6,30,1,13,4,1,1,1,0,2,1,5,1,8.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,30
2,6,30,1,13,4,1,1,1,0,1,1,9,0,7.0,-0.7071067811865475,-0.7071067811865477,0.7818314824680298,0.6234898018587336,30
2,6,30,1,13,4,4,1,1,0,1,1,9,0,13.0,-0.4226182617406993,-0.90630778703665,0.43388373911755823,-0.900968867902419,30
2,6,30,1,0,-1,4,8,4,0,1,1,9,1,5.0,-0.9044551454543679,-0.4265687399014586,0.9749279121818236,-0.22252093395631434,30
1,6,30,2,0,-1,6,8,2,0,1,2,9,2,6.0,0.5519369853120581,0.8338858220671682,0.7818314824680298,0.6234898018587336,60
2,3,60,1,0,-1,4,2,2,0,6,4,9,0,2.833333333333333,-0.9992290362407229,0.039259815759068645,-0.433883739117558,-0.9009688679024191,60
3,1,30,1,0,4,1,2,2,0,1,1,9,1,17.0,-0.7660444431189779,-0.6427876096865395,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,13,4,1,1,1,0,4,1,9,0,10.75,0.8191520442889918,0.573576436351046,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,13,4,1,1,2,0,1,1,9,0,3.0,0.90630778703665,-0.42261826174069933,0.43388373911755823,-0.900968867902419,30
2,6,60,2,0,-1,1,1,2,0,2,3,9,0,3.5,-0.3826834323650892,-0.923879532511287,-0.7818314824680299,0.6234898018587334,120
3,9,30,2,0,-1,1,1,1,0,2,1,9,0,7.5,-0.9978589232386035,-0.06540312923014362,-0.9749279121818236,-0.2225209339563146,60
2,6,30,1,13,2,4,2,1,0,2,3,9,0,8.0,-0.2376858923261735,0.9713420698132613,-2.4492935982947064e-16,1.0,30
2,9,30,1,0,-1,4,5,2,0,2,1,1,0,0.0,-0.9890158633619168,-0.14780941112961046,-0.7818314824680299,0.6234898018587334,30
3,9,30,1,13,4,6,1,2,0,1,1,9,0,10.0,0.9117620435770886,0.4107188526134772,0.43388373911755823,-0.900968867902419,30
3,6,30,1,19,2,4,1,1,0,2,4,9,0,9.5,0.09150161866340238,0.9958049275746618,0.7818314824680298,0.6234898018587336,30
3,3,70,1,0,-1,4,1,1,0,2,1,9,0,8.0,-0.5482932295199143,0.8362861558477592,-0.9749279121818236,-0.2225209339563146,70
3,6,30,1,0,-1,4,2,2,0,1,1,9,0,10.0,-0.9983916705573488,0.056692787563377346,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,13,4,1,2,2,0,2,1,3,0,8.0,-0.10886687485196476,-0.9940563382223196,0.43388373911755823,-0.900968867902419,30
3,3,70,1,0,-1,4,1,1,0,3,1,9,0,6.0,-0.8968727415326884,0.442288690219001,-2.4492935982947064e-16,1.0,70
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,4.5,-0.3665012267242969,-0.9304175679820247,-0.433883739117558,-0.9009688679024191,30
3,3,30,1,0,-1,4,1,1,0,2,4,9,0,8.0,-0.19080899537654467,0.981627183447664,-0.433883739117558,-0.9009688679024191,30
3,3,30,1,0,-1,1,1,1,0,2,3,9,0,9.5,0.19509032201612816,-0.9807852804032304,-2.4492935982947064e-16,1.0,30
3,3,70,2,0,-1,1,1,1,0,2,2,9,0,4.5,-0.10018806161207613,-0.9949685182509117,0.7818314824680298,0.6234898018587336,140
3,6,30,1,13,4,4,1,1,0,3,1,9,0,3.6666666666666665,-0.9762960071199334,-0.21643961393810282,0.9749279121818236,-0.22252093395631434,30
3,6,30,1,19,4,4,1,1,0,2,1,9,0,3.5,-0.5735764363510465,0.8191520442889916,0.9749279121818236,-0.22252093395631434,30
2,6,30,1,0,-1,4,1,2,0,1,1,9,0,19.0,-0.6593458151000687,0.7518398074789775,-0.7818314824680299,0.6234898018587334,30
2,6,30,2,0,-1,4,3,2,0,1,2,9,0,15.0,-0.15212338618991633,0.9883615104677608,-0.9749279121818236,-0.2225209339563146,60
3,6,30,1,0,4,1,1,1,0,1,1,10,9,7.0,0.6494480483301838,-0.7604059656000309,-0.433883739117558,-0.9009688679024191,30
3,6,30,1,16,2,4,1,1,0,3,3,9,0,7.666666666666667,0.9238795325112867,0.38268343236508984,-0.433883739117558,-0.9009688679024191,30
