collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2022161268287,2022,161268287,2,1,1,1,17,4,3,0,0,0,0,0,1,1,E01012790,3,1,0,1,-1
2022501223074,2022,501223074,2,1,1,1,19,4,2,0,0,0,0,0,3,5,E01018821,7,1,1,0,-1
2022010392062,2022,010392062,1,3,2,1,-1,-1,3,0,0,2,0,0,9,4,E01001174,-1,0,0,1,-1
2022141217986,2022,141217986,1,1,1,1,32,6,3,0,0,0,0,0,9,7,E01007621,3,1,0,1,-1
2022991233210,2022,991233210,2,1,1,1,20,4,3,0,0,0,0,0,3,7,-1,3,1,0,1,-1
2022010409615,2022,010409615,2,1,1,1,49,8,2,0,0,0,0,0,1,2,E01033488,-1,0,1,0,-1
2022010366130,2022,010366130,1,1,1,1,21,5,3,0,0,0,0,0,3,3,E01004448,-1,0,0,1,-1
2022010407722,2022,010407722,1,1,1,1,29,6,3,0,0,0,0,0,3,4,E01000155,-1,0,0,1,-1
2022451213774,2022,451213774,1,1,1,1,24,5,3,0,0,0,0,0,5,5,E01022579,3,1,0,1,-1
2022010358150,2022,010358150,1,1,2,2,77,11,3,0,0,2,0,0,9,2,E01032744,-1,0,0,1,-1
2022010403088,2022,010403088,1,1,1,2,39,7,3,0,0,0,0,0,9,4,E01016003,-1,0,0,1,-1
2022170H10302,2022,170H10302,2,1,1,2,20,4,3,0,0,0,0,0,9,-1,-1,-1,0,0.04139,0.95861,-1
2022421201551,2022,421201551,2,1,1,2,39,7,3,0,0,0,0,0,9,1,E01021288,3,1,0,1,-1
2022451161947,2022,451161947,1,1,1,1,28,6,3,0,0,0,0,0,1,5,E01004096,3,1,0,1,-1
2022991179649,2022,991179649,2,1,1,1,54,8,2,0,0,0,0,0,1,9,-1,6,1,1,0,-1
2022010380240,2022,010380240,1,1,1,2,56,9,3,0,0,0,0,0,9,3,E01000719,-1,0,0,1,-1
2022010396302,2022,010396302,2,2,1,2,63,9,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2022340WNC402,2022,340WNC402,2,1,1,2,61,9,3,0,0,0,0,0,9,-1,-1,-1,0,0.00496,0.99504,-1
202260B132188,2022,60B132188,2,1,1,1,57,9,2,0,0,0,0,0,9,-1,-1,-1,0,1,0,-1
2022991129597,2022,991129597,1,1,2,2,56,9,3,0,0,1,0,0,9,2,-1,3,1,0,1,-1
2022991230584,2022,991230584,2,1,1,1,56,9,3,0,0,0,0,0,9,7,-1,3,1,0,1,-1
2022010359141,2022,010359141,1,1,1,2,37,7,3,0,0,0,0,0,9,3,E01004313,-1,0,0,1,-1
2022501194123,2022,501194123,2,1,1,1,30,6,3,0,0,0,0,0,9,8,E01020035,3,1,0,1,-1
2022401250343,2022,401250343,1,1,3,1,-1,-1,3,10,2,0,0,0,0,2,E01015743,3,1,0,1,-1
2022010394289,2022,010394289,1,2,2,2,84,11,3,0,0,1,0,0,9,6,E01030399,-1,0,0,1,-1
2022451223228,2022,451223228,2,2,1,2,22,5,3,0,0,0,0,0,9,9,E01030761,3,1,0,1,-1
2022122201105,2022,122201105,1,1,1,2,29,6,3,0,0,0,0,0,9,3,E01007488,-1,0,0.01353,0.98647,-1
2022552201143,2022,552201143,1,1,2,1,20,4,3,0,0,1,0,0,9,-1,-1,-1,0,0.0717,0.9283,-1
2022010405073,2022,010405073,1,1,1,2,46,8,3,0,0,0,0,0,1,2,E01004023,-1,0,0,1,-1
2022421156252,2022,421156252,2,1,1,1,10,2,3,0,0,0,0,0,1,6,E01021979,3,1,0,1,-1
2022421179395,2022,421179395,1,1,3,2,80,11,3,5,3,0,0,0,0,7,E01021416,3,1,0,1,-1
2022501224660,2022,501224660,1,1,3,1,4,1,3,5,1,0,0,0,0,5,E01019974,3,1,0,1,-1
2022010375075,2022,010375075,2,1,1,1,41,7,3,0,0,0,0,0,1,10,E01030382,-1,0,0,1,-1
2022010417864,2022,010417864,1,1,1,1,56,9,3,0,0,0,0,0,4,7,E01003854,-1,0,0,1,-1
2022201175640,2022,201175640,2,1,1,2,38,7,3,0,0,0,0,0,9,1,E01010098,3,1,0,1,-1
2022522204120,2022,522204120,1,3,2,2,27,6,2,0,0,2,0,0,10,5,E01029066,-1,0,1,0,-1
2022320226245,2022,320226245,2,2,1,1,42,7,3,0,0,0,0,0,20,1,E01032497,-1,0,0.05454,0.94546,-1
2022311167308,2022,311167308,2,1,1,2,30,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022010407180,2022,010407180,2,1,1,2,31,6,2,0,0,0,0,0,1,4,E01004643,-1,0,1,0,-1
2022411217027,2022,411217027,1,1,1,2,12,3,3,0,0,0,0,0,1,4,E01023781,3,1,0,1,-1
2022010399993,2022,010399993,1,1,1,1,26,6,3,0,0,0,0,0,3,6,E01001195,-1,0,0,1,-1
2022320231199,2022,320231199,1,1,1,1,33,6,3,0,0,0,0,0,9,4,E01026389,-1,0,0.09256,0.90744,-1
202263A056522,2022,63A056522,1,5,2,2,43,7,2,0,0,2,0,0,9,2,W01001402,-1,0,1,0,-1
2022461146823,2022,461146823,2,1,1,1,65,9,2,0,0,0,0,0,5,10,E01024147,7,1,1,0,-1
2022471229908,2022,471229908,1,1,1,1,18,4,3,0,0,0,0,0,9,5,E01031544,3,1,0,1,-1
2022361259511,2022,361259511,3,2,1,1,42,7,3,0,0,0,0,0,19,3,E01002043,3,1,0,1,-1
2022371241174,2022,371241174,1,1,3,2,30,6,3,5,9,0,0,-1,0,5,E01026440,3,1,0,1,-1
2022041225364,2022,041225364,1,1,1,1,60,9,2,0,0,0,0,0,1,8,E01025204,7,1,1,0,-1
2022061253461,2022,061253461,1,2,2,1,8,2,3,0,0,2,0,0,9,7,E01005468,3,1,0,1,-1
2022461146395,2022,461146395,1,1,1,1,44,7,3,0,0,0,0,0,9,8,E01016079,3,1,0,1,-1
2022501156228,2022,501156228,2,1,2,2,4,1,3,0,0,2,0,0,9,5,E01018768,3,1,0,1,-1
2022131258157,2022,131258157,1,1,2,2,48,8,3,0,0,0,4,0,11,1,E01011372,3,1,0,1,-1
2022052202571,2022,052202571,2,1,1,1,43,7,2,0,0,0,0,0,4,4,E01007140,-1,0,1,0,-1
2022401209997,2022,401209997,1,1,1,1,38,7,2,0,0,0,0,0,4,7,E01015800,7,1,1,0,-1
2022101210483,2022,101210483,1,2,1,2,20,4,3,0,0,0,0,0,9,10,E01027520,3,1,0,1,-1
2022461141103,2022,461141103,2,1,1,2,29,6,3,0,0,0,0,0,9,10,E01024722,3,1,0,1,-1
202254A326222,2022,54A326222,1,1,1,1,26,6,3,0,0,0,0,0,9,6,E01029300,-1,0,0.05391,0.94609,-1
2022010354753,2022,010354753,1,1,1,1,43,7,3,0,0,0,0,0,19,3,E01000035,-1,0,0,1,-1
2022430322426,2022,430322426,1,1,1,1,54,8,2,0,0,0,0,0,19,2,E01033499,-1,0,1,0,-1
2022311248964,2022,311248964,1,1,3,2,48,8,3,1,1,0,0,0,0,2,E01013834,3,1,0,1,-1
2022522204494,2022,522204494,1,1,3,1,10,2,3,5,9,0,0,0,0,7,E01014856,-1,0,0.08386,0.91614,-1
2022161203262,2022,161203262,2,1,1,1,37,7,2,0,0,0,0,0,1,1,E01013139,7,1,1,0,-1
2022010393728,2022,010393728,1,1,1,1,34,6,3,0,0,0,0,0,3,4,E01001995,-1,0,0,1,-1
2022131252370,2022,131252370,2,1,1,1,39,7,2,0,0,0,0,0,3,4,E01027678,7,1,1,0,-1
2022440346572,2022,440346572,2,1,1,1,22,5,3,0,0,0,0,0,3,2,E01017098,-1,0,0.19384,0.80616,-1
2022010356888,2022,010356888,1,1,1,1,67,10,3,0,0,0,0,0,8,9,E01004082,-1,0,0,1,-1
2022501226971,2022,501226971,1,1,1,2,19,4,2,0,0,0,0,0,9,6,E01015049,7,1,1,0,-1
2022610006222,2022,610006222,1,2,2,1,19,4,2,0,0,1,0,0,9,2,W01001358,-1,0,1,0,-1
2022061261037,2022,061261037,2,1,2,2,3,1,3,0,0,2,0,0,9,2,E01005028,3,1,0,1,-1
2022131153632,2022,131153632,1,1,1,2,35,6,3,0,0,0,0,0,9,5,E01011352,3,1,0,1,-1
2022461255920,2022,461255920,1,1,1,2,55,8,3,0,0,0,0,0,9,2,E01016153,3,1,0,1,-1
2022991256584,2022,991256584,2,1,2,2,20,4,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2022991143530,2022,991143530,2,2,1,1,50,8,3,0,0,0,0,0,1,-1,-1,3,1,0,1,-1
2022421154425,2022,421154425,1,1,3,1,51,8,2,10,9,0,0,0,0,-1,-1,6,1,1,0,-1
2022061209463,2022,061209463,2,1,1,1,23,5,3,0,0,0,0,0,1,1,E01005132,3,1,0,1,-1
2022010380680,2022,010380680,1,1,1,1,39,7,3,0,0,0,0,0,3,3,E01001360,-1,0,0,1,-1
2022010417862,2022,010417862,1,1,1,1,44,7,3,0,0,0,0,0,3,8,E01023576,-1,0,0,1,-1
2022411228572,2022,411228572,1,1,1,2,44,7,3,0,0,0,0,0,9,5,E01023790,3,1,0,1,-1
2022421134386,2022,421134386,2,1,2,2,68,10,3,0,0,1,0,0,9,7,E01021608,3,1,0,1,-1
2022430180537,2022,430180537,1,1,1,1,17,4,3,0,0,0,0,0,9,10,E01016619,-1,0,0.06873,0.93127,-1
2022052200931,2022,052200931,2,1,1,1,61,9,3,0,0,0,0,0,21,7,E01006132,-1,0,0.03357,0.96643,-1
2022201295225,2022,201295225,1,1,1,1,19,4,2,0,0,0,0,0,90,3,E01009084,7,1,1,0,-1
2022430437618,2022,430437618,2,1,1,1,52,8,3,0,0,0,0,0,1,5,E01017687,-1,0,0.15932,0.84068,-1
2022531186876,2022,531186876,2,1,1,1,26,6,3,0,0,0,0,0,1,6,E01022338,3,1,0,1,-1
2022031210153,2022,031210153,1,1,1,1,17,4,2,0,0,0,0,0,3,5,E01019123,5,1,1,0,-1
2022041201259,2022,041201259,2,1,1,1,62,9,3,0,0,0,0,0,5,5,E01025206,3,1,0,1,-1
2022131147600,2022,131147600,2,2,2,1,37,7,3,0,0,1,0,0,9,1,E01010653,3,1,0,1,-1
2022141194621,2022,141194621,1,2,1,1,22,5,3,0,0,0,0,0,9,2,E01029447,3,1,0,1,-1
2022411251237,2022,411251237,2,2,1,1,54,8,3,0,0,0,0,0,19,2,E01013676,3,1,0,1,-1
2022221240798,2022,221240798,1,2,2,2,25,5,3,0,0,1,0,0,9,5,E01028834,3,1,0,1,-1
2022311171521,2022,311171521,2,1,2,2,18,4,3,0,0,1,0,0,9,2,E01028279,3,1,0,1,-1
2022371133576,2022,371133576,2,2,1,2,32,6,3,0,0,0,0,0,9,2,E01029969,3,1,0,1,-1
2022010396228,2022,010396228,2,1,1,2,28,6,3,0,0,0,0,0,1,2,E01004289,-1,0,0,1,-1
2022131138328,2022,131138328,2,1,1,1,52,8,2,0,0,0,0,0,1,4,E01011089,7,1,1,0,-1
2022411170584,2022,411170584,1,1,3,1,14,3,2,1,1,0,0,0,0,5,E01023535,7,1,1,0,-1
2022010382864,2022,010382864,1,1,1,1,38,7,3,0,0,0,0,0,3,2,E01004067,-1,0,0,1,-1
2022302201565,2022,302201565,2,1,1,1,19,4,3,0,0,0,0,0,3,2,E01013872,-1,0,0.2097,0.7903,-1
2022320270721,2022,320270721,1,1,1,2,17,4,3,0,0,0,0,0,9,6,E01026239,-1,0,0.05986,0.94014,-1
2022440139934,2022,440139934,1,1,1,2,68,10,3,0,0,0,0,0,9,5,E01032883,-1,0,0.07944,0.92056,-1
2022440396431,2022,440396431,1,1,1,2,44,7,3,0,0,0,0,0,9,3,E01023107,-1,0,0.00566,0.99434,-1
2022451184015,2022,451184015,2,1,1,1,41,7,2,0,0,0,0,0,9,6,E01030570,7,1,1,0,-1
2022041238567,2022,041238567,1,1,3,1,7,2,3,8,9,0,0,0,0,1,E01025218,3,1,0,1,-1
2022430459919,2022,430459919,1,1,1,1,17,4,3,0,0,0,0,0,1,-1,-1,-1,0,0.12475,0.87525,-1
2022421160193,2022,421160193,2,1,1,1,32,6,3,0,0,0,0,0,9,3,E01021858,3,1,0,1,-1
2022440012617,2022,440012617,2,1,2,2,30,6,3,0,0,1,0,0,9,10,E01022553,-1,0,0.03174,0.96826,-1
2022461241772,2022,461241772,1,1,1,1,24,5,3,0,0,0,0,0,9,10,E01024046,3,1,0,1,-1
2022361176434,2022,361176434,1,2,1,1,40,7,3,0,0,0,0,0,17,5,E01026873,3,1,0,1,-1
2022010433727,2022,010433727,1,1,2,2,-1,-1,3,0,0,9,0,0,9,2,E01001515,-1,0,0,1,-1
2022101230862,2022,101230862,2,1,2,2,39,7,2,0,0,1,0,0,9,2,-1,6,1,1,0,-1
2022010369619,2022,010369619,1,1,1,1,34,6,3,0,0,0,0,0,1,-1,-1,-1,0,0,1,-1
2022010374089,2022,010374089,1,1,1,2,37,7,3,0,0,0,0,0,1,8,E01003744,-1,0,0,1,-1
2022201325330,2022,201325330,1,1,1,-1,-1,-1,2,0,0,0,0,0,-1,-1,-1,7,1,1,0,-1
2022010369205,2022,010369205,1,1,1,1,21,5,2,0,0,0,0,0,9,10,E01003007,-1,0,1,0,-1
2022010428846,2022,010428846,1,1,1,2,32,6,3,0,0,0,0,0,9,2,E01003731,-1,0,0,1,-1
2022201234400,2022,201234400,2,2,2,2,25,5,3,0,0,1,0,0,9,1,E01009996,3,1,0,1,-1
2022311254208,2022,311254208,1,1,2,2,21,5,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2022320757834,2022,320757834,1,1,1,1,69,10,3,0,0,0,0,0,9,2,E01026165,-1,0,0.09283,0.90717,-1
2022010367082,2022,010367082,2,1,1,2,20,4,3,0,0,0,0,0,1,7,E01001890,-1,0,0,1,-1
2022031177204,2022,031177204,1,1,1,1,62,9,3,0,0,0,0,0,9,3,E01019296,3,1,0,1,-1
2022101250083,2022,101250083,2,2,2,2,-1,-1,3,0,0,-1,0,0,9,-1,-1,3,1,0,1,-1
2022161166934,2022,161166934,1,1,2,2,9,2,3,0,0,1,0,0,9,1,E01012837,3,1,0,1,-1
2022201168992,2022,201168992,1,1,1,2,33,6,2,0,0,0,0,0,9,1,E01009259,7,1,1,0,-1
2022201271874,2022,201271874,2,1,1,2,38,7,3,0,0,0,0,0,9,1,E01009963,3,1,0,1,-1
2022361214379,2022,361214379,1,1,1,2,45,7,3,0,0,0,0,0,9,3,E01026488,3,1,0,1,-1
2022231260379,2022,231260379,2,1,1,2,54,8,3,0,0,0,0,0,9,5,E01031141,3,1,0,1,-1
2022541946522,2022,541946522,2,2,2,2,18,4,3,0,0,1,0,0,9,9,E01031998,-1,0,0.00724,0.99276,-1
2022131161838,2022,131161838,1,1,3,1,10,2,2,8,7,0,0,2,0,2,E01011872,7,1,1,0,-1
2022061177861,2022,061177861,1,1,3,1,43,7,2,6,9,0,0,0,0,1,E01006392,7,1,1,0,-1
2022122200934,2022,122200934,2,1,1,1,56,9,3,0,0,0,0,0,5,7,E01013020,-1,0,0.11691,0.88309,-1
2022451191745,2022,451191745,1,1,1,1,42,7,2,0,0,0,0,0,5,6,E01030767,7,1,1,0,-1
2022552201483,2022,552201483,2,1,1,2,59,9,3,0,0,0,0,0,9,9,E01015360,-1,0,0.01488,0.98512,-1
2022010386867,2022,010386867,1,1,1,1,56,9,3,0,0,0,0,0,1,3,E01030711,-1,0,0,1,-1
2022131156405,2022,131156405,2,1,1,1,54,8,3,0,0,0,0,0,9,7,E01011214,3,1,0,1,-1
2022201178983,2022,201178983,1,1,1,1,36,7,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022010376876,2022,010376876,2,1,1,1,29,6,3,0,0,0,0,0,3,3,E01000195,-1,0,0,1,-1
2022351161680,2022,351161680,2,1,1,1,41,7,3,0,0,0,0,0,4,10,E01017955,3,1,0,1,-1
2022461226433,2022,461226433,1,1,1,1,35,6,2,0,0,0,0,0,4,5,E01001068,7,1,1,0,-1
2022430211586,2022,430211586,1,1,1,1,19,4,3,0,0,0,0,0,19,7,E01023224,-1,0,0.07958,0.92042,-1
2022010372839,2022,010372839,1,1,3,2,31,6,3,9,7,0,0,0,0,-1,-1,-1,0,0,1,-1
2022010394230,2022,010394230,1,1,1,2,77,11,3,0,0,0,0,0,9,9,E01002242,-1,0,0,1,-1
2022041160414,2022,041160414,2,3,1,2,39,7,3,0,0,0,0,0,9,10,E01025336,3,1,0,1,-1
2022041196719,2022,041196719,1,2,2,1,22,5,3,0,0,1,0,0,9,4,E01025187,3,1,0,1,-1
2022351189935,2022,351189935,2,1,1,2,59,9,3,0,0,0,0,0,9,10,E01018285,3,1,0,1,-1
2022501189844,2022,501189844,2,3,2,1,28,6,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2022411182840,2022,411182840,2,1,1,1,64,9,2,0,0,0,0,0,4,7,E01023424,7,1,1,0,-1
2022451196689,2022,451196689,1,3,2,2,31,6,3,0,0,2,0,0,9,3,E01004448,3,1,0,1,-1
2022610009922,2022,610009922,3,1,1,1,35,6,3,0,0,1,0,0,9,6,E01020083,-1,0,0.06124,0.93876,-1
2022131187260,2022,131187260,1,1,1,1,47,8,3,0,0,0,0,0,21,2,E01010910,3,1,0,1,-1
2022131258574,2022,131258574,1,1,3,1,66,10,3,5,9,0,0,2,0,6,E01032946,3,1,0,1,-1
2022041251968,2022,041251968,1,1,1,1,24,5,3,0,0,0,0,0,9,3,E01012677,3,1,0,1,-1
2022221180250,2022,221180250,2,1,1,2,37,7,3,0,0,0,0,0,9,8,E01014188,3,1,0,1,-1
2022991209612,2022,991209612,2,1,1,1,74,10,3,0,0,0,0,0,9,2,-1,3,1,0,1,-1
2022991210131,2022,991210131,2,2,2,2,81,11,2,0,0,1,0,0,9,2,-1,7,1,1,0,-1
2022131247632,2022,131247632,1,1,3,2,50,8,3,1,3,0,0,2,0,3,E01010871,3,1,0,1,-1
2022010416264,2022,010416264,1,3,2,-1,-1,-1,3,0,0,2,0,0,8,-1,-1,-1,0,0,1,-1
2022131137773,2022,131137773,3,3,2,2,2,1,3,0,0,2,0,0,9,4,E01032498,3,1,0,1,-1
2022430370054,2022,430370054,2,1,2,1,9,2,3,0,0,2,0,0,9,10,E01016528,-1,0,0.05714,0.94286,-1
2022461168805,2022,461168805,1,2,3,2,68,10,2,5,4,0,0,0,0,2,E01016041,5,1,1,0,-1
2022522300238,2022,522300238,1,1,3,1,39,7,3,6,8,0,0,0,0,8,E01014773,-1,0,0.12293,0.87707,-1
2022010386353,2022,010386353,1,1,1,1,32,6,3,0,0,0,0,0,1,7,E01004545,-1,0,0,1,-1
2022010391237,2022,010391237,1,1,1,1,25,5,3,0,0,0,0,0,9,2,E01004720,-1,0,0,1,-1
2022101233798,2022,101233798,1,1,3,2,65,9,2,5,1,0,0,0,0,3,E01008720,7,1,1,0,-1
2022302202020,2022,302202020,1,1,3,2,60,9,2,5,1,0,0,0,0,1,E01013590,-1,0,1,0,-1
2022052202842,2022,052202842,2,1,1,1,53,8,3,0,0,0,0,0,1,1,E01006834,-1,0,0.06119,0.93881,-1
2022010362264,2022,010362264,1,1,1,2,44,7,3,0,0,0,0,0,3,3,E01000506,-1,0,0,1,-1
2022010364796,2022,010364796,1,1,3,1,11,3,3,5,1,0,0,0,0,3,E01002402,-1,0,0,1,-1
2022070392642,2022,070392642,1,1,3,1,30,6,3,5,9,0,0,0,0,7,E01018711,-1,0,0.07335,0.92665,-1
2022311249927,2022,311249927,1,1,3,1,12,3,3,4,1,0,0,0,0,-1,-1,3,1,0,1,-1
2022522203702,2022,522203702,1,1,1,1,24,5,3,0,0,0,0,0,2,1,E01032515,-1,0,0.06988,0.93012,-1
2022302201000,2022,302201000,2,5,2,2,9,2,3,0,0,2,0,0,9,9,E01019595,-1,0,0.0687,0.9313,-1
2022471189214,2022,471189214,2,1,1,2,51,8,2,0,0,0,0,0,9,4,E01021131,6,1,1,0,-1
2022501227169,2022,501227169,1,1,1,2,37,7,3,0,0,0,0,0,9,7,E01018800,3,1,0,1,-1
2022440332352,2022,440332352,1,1,1,1,18,4,2,0,0,0,0,0,3,8,E01022652,-1,0,1,0,-1
2022131179515,2022,131179515,1,1,3,1,8,2,2,10,1,0,0,2,0,5,E01011218,7,1,1,0,-1
2022320544651,2022,320544651,1,1,3,1,31,6,3,6,9,0,0,0,0,1,E01013691,-1,0,0.11766,0.88234,-1
2022010381066,2022,010381066,2,1,2,1,0,1,3,0,0,2,0,0,9,4,E01002876,-1,0,0,1,-1
2022070465021,2022,070465021,1,5,2,2,71,10,3,0,0,2,0,0,9,9,W01000323,-1,0,0.12173,0.87827,-1
2022371200891,2022,371200891,4,6,2,1,6,2,2,0,0,2,0,0,9,3,E01029914,7,1,1,0,-1
2022411155101,2022,411155101,1,2,2,2,31,6,3,0,0,1,0,0,9,3,E01023958,3,1,0,1,-1
202260B100638,2022,60B100638,2,1,1,1,20,4,3,0,0,0,0,0,9,-1,-1,-1,0,0.0773,0.9227,-1
2022010409283,2022,010409283,1,1,3,2,33,6,2,8,1,0,0,0,0,2,E01004008,-1,0,1,0,-1
2022361222526,2022,361222526,1,1,1,2,24,5,3,0,0,0,0,0,9,5,E01026712,3,1,0,1,-1
2022471214283,2022,471214283,2,1,1,2,30,6,3,0,0,0,0,0,9,6,E01031801,3,1,0,1,-1
2022622200947,2022,622200947,2,1,1,1,43,7,3,0,0,0,0,0,9,2,W01000936,-1,0,0.02463,0.97537,-1
2022010395853,2022,010395853,1,1,3,1,18,4,3,8,3,0,0,0,0,4,E01000611,-1,0,0,1,-1
2022010416585,2022,010416585,1,1,1,1,35,6,2,0,0,0,0,0,3,2,E01000990,-1,0,1,0,-1
2022122201063,2022,122201063,1,1,2,1,48,8,3,0,0,2,0,0,9,8,E01027728,-1,0,0.09761,0.90239,-1
2022141208603,2022,141208603,2,2,2,2,27,6,3,0,0,1,0,0,9,2,E01004327,3,1,0,1,-1
2022311145845,2022,311145845,1,1,1,1,31,6,2,0,0,0,0,0,9,3,E01028062,5,1,1,0,-1
2022010405465,2022,010405465,1,1,3,2,5,1,3,4,1,0,0,0,0,9,E01017585,-1,0,0,1,-1
2022201270826,2022,201270826,1,1,3,2,57,9,2,6,9,0,0,2,0,5,E01010354,7,1,1,0,-1
2022010374629,2022,010374629,1,1,1,1,60,9,3,0,0,0,0,0,9,1,E01004214,-1,0,0,1,-1
2022451224182,2022,451224182,1,1,2,2,20,4,3,0,0,1,0,0,9,5,E01003411,3,1,0,1,-1
2022461213500,2022,461213500,2,2,2,1,16,4,3,0,0,2,0,0,9,6,E01024410,3,1,0,1,-1
2022471198120,2022,471198120,1,1,1,1,34,6,3,0,0,0,0,0,21,7,E01031782,3,1,0,1,-1
2022070847932,2022,070847932,1,1,3,2,11,3,3,5,1,0,0,0,0,2,E01033302,-1,0,0.12289,0.87711,-1
2022231226278,2022,231226278,2,1,1,1,22,5,3,0,0,0,0,0,3,8,E01031040,3,1,0,1,-1
2022041168489,2022,041168489,1,2,2,2,43,7,3,0,0,1,0,0,9,7,E01025251,3,1,0,1,-1
2022430466200,2022,430466200,1,1,1,1,58,9,3,0,0,0,0,0,9,3,E01024222,-1,0,0.01439,0.98561,-1
2022111257221,2022,111257221,3,3,2,2,33,6,3,0,0,0,4,0,11,-1,-1,3,1,0,1,-1
2022010359864,2022,010359864,1,1,1,1,49,8,3,0,0,0,0,0,9,2,E01003128,-1,0,0,1,-1
2022010380787,2022,010380787,2,2,2,1,19,4,3,0,0,1,0,0,9,2,E01001477,-1,0,0,1,-1
2022010389108,2022,010389108,1,1,1,2,32,6,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2022430010134,2022,430010134,1,1,1,1,58,9,2,0,0,0,0,0,9,10,E01016525,-1,0,1,0,-1
2022522205007,2022,522205007,1,3,2,2,84,11,3,0,0,1,0,0,9,7,E01014922,-1,0,0.10544,0.89456,-1
2022522203023,2022,522203023,1,1,1,1,36,7,3,0,0,0,0,0,1,1,E01014655,-1,0,0.07042,0.92958,-1
2022311206265,2022,311206265,2,1,1,2,50,8,3,0,0,0,0,0,9,3,E01027927,3,1,0,1,-1
2022010401699,2022,010401699,1,1,1,1,48,8,3,0,0,0,0,0,9,4,E01002648,-1,0,0,1,-1
2022061223843,2022,061223843,1,2,2,1,18,4,3,0,0,-1,0,0,9,3,E01006291,3,1,0,1,-1
2022101220044,2022,101220044,1,1,2,1,28,6,3,0,0,2,0,0,9,9,E01008194,3,1,0,1,-1
2022461141001,2022,461141001,1,1,1,1,36,7,3,0,0,0,0,0,9,6,E01024062,3,1,0,1,-1
2022101236967,2022,101236967,1,1,3,1,15,3,3,1,9,0,0,0,0,5,E01008431,3,1,0,1,-1
2022010370661,2022,010370661,2,2,1,2,45,7,3,0,0,0,0,0,9,10,E01017650,-1,0,0,1,-1
2022111166862,2022,111166862,1,1,2,2,18,4,3,0,0,2,0,0,9,2,E01020763,3,1,0,1,-1
2022421143169,2022,421143169,1,2,1,1,37,7,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022991241311,2022,991241311,2,1,1,1,18,4,3,0,0,0,0,0,9,4,-1,3,1,0,1,-1
2022451248514,2022,451248514,3,2,1,1,43,7,3,0,0,0,0,0,21,6,E01023155,3,1,0,1,-1
2022311222780,2022,311222780,1,1,1,1,50,8,3,0,0,0,0,0,90,-1,-1,3,1,0,1,-1
2022010362370,2022,010362370,1,1,3,1,83,11,3,5,1,0,0,1,0,5,E01002632,-1,0,0,1,-1
2022061189058,2022,061189058,1,1,3,2,38,7,3,1,9,0,0,0,0,1,E01005434,3,1,0,1,-1
2022010354171,2022,010354171,1,1,1,2,54,8,3,0,0,0,0,0,9,8,E01002209,-1,0,0,1,-1
2022010371345,2022,010371345,1,1,1,1,25,5,2,0,0,0,0,0,9,9,E01000991,-1,0,1,0,-1
2022401174880,2022,401174880,1,2,1,1,82,11,3,0,0,0,0,0,9,10,E01017429,3,1,0,1,-1
2022010408011,2022,010408011,2,1,1,-1,-1,-1,3,0,0,0,0,0,1,-1,-1,-1,0,0,1,-1
2022010415203,2022,010415203,1,1,1,2,26,6,3,0,0,0,0,0,3,7,E01023739,-1,0,0,1,-1
2022041248945,2022,041248945,1,1,1,1,41,7,3,0,0,0,0,0,9,9,E01025021,3,1,0,1,-1
2022061240240,2022,061240240,2,1,1,2,27,6,3,0,0,0,0,0,9,1,E01004979,3,1,0,1,-1
2022170H10502,2022,170H10502,1,1,1,2,51,8,3,0,0,0,0,0,9,5,E01011985,-1,0,0.02151,0.97849,-1
2022170M11202,2022,170M11202,2,2,1,1,24,5,3,0,0,0,0,0,9,3,E01012057,-1,0,0.03246,0.96754,-1
2022041133634,2022,041133634,1,1,1,1,52,8,3,0,0,0,0,0,19,1,E01007004,3,1,0,1,-1
2022052202116,2022,052202116,2,1,1,2,23,5,3,0,0,0,0,0,3,1,E01007013,-1,0,0.11999,0.88001,-1
2022010426211,2022,010426211,1,1,3,2,13,3,3,10,9,0,0,0,0,6,E01023845,-1,0,0,1,-1
202234WNC5542,2022,34WNC5542,1,2,3,2,23,5,3,5,3,0,0,0,0,-1,-1,-1,0,0.13989,0.86011,-1
2022010368027,2022,010368027,2,1,1,1,36,7,3,0,0,0,0,0,3,4,E01004376,-1,0,0,1,-1
2022010407963,2022,010407963,1,1,1,2,32,6,3,0,0,0,0,0,3,2,E01002046,-1,0,0,1,-1
